trade_year,trade_flow,partner_code,commodities_code,quantity,units,weight_kg,trade_value
2024,Import,490,710813,0.037,kg,0.037,1716.186
2024,Import,528,710813,3.482,kg,3.482,51234.561
2024,Import,699,710813,1.331,kg,1.331,15558.115
2024,Import,702,710813,148.01,kg,148.01,1964376.173
2024,Import,724,710813,7.002,kg,7.002,501890.623
2024,Import,752,710813,11.137,kg,11.137,590637.075
2024,Import,764,710813,0.009,kg,0.009,415.701
2024,Import,784,710813,87.022,kg,87.022,7194257.4
2024,Import,826,710813,941.822,kg,941.822,67208229.763
2024,Import,842,710813,276.389,kg,276.389,10761779.341
2024,Export,36,710811,0.009,kg,0.009,545.181
2024,Export,40,710811,10.418,kg,10.418,605890.797
2024,Export,208,710811,0.118,kg,0.118,6913.582
2024,Export,251,710811,87.107,kg,87.107,5126904.404
2024,Export,380,710811,4.44,kg,4.44,321123.224
2024,Export,392,710811,0.096,kg,0.096,5614.233
2024,Export,528,710811,0.038,kg,0.038,2255.688
2024,Export,724,710811,0.069,kg,0.069,4059.33
2024,Export,826,710811,16.617,kg,16.617,1189571.13
2024,Export,36,710812,1531.001,kg,1531.001,115002796.165
2024,Export,124,710812,5135.371,kg,5135.371,417803787.546
2024,Export,203,710812,221.023,kg,221.023,15540383.226
2024,Export,208,710812,21.018,kg,21.018,1738953.871
2024,Export,442,710812,118.289,kg,118.289,8309831.508
2024,Export,528,710812,0.197,kg,0.197,14684.689
2024,Export,608,710812,0.012,kg,0.012,864.34
2024,Export,616,710812,124.251,kg,124.251,8118392.182
2024,Export,642,710812,4.233,kg,4.233,261595.09
2024,Export,826,710812,149295.063,kg,149295.063,11781595302.717
2024,Export,842,710812,107051.158,kg,107051.158,8917388285.249
2024,Export,36,710813,595.021,kg,595.021,45735765.94
2024,Export,40,710813,3113.022,kg,3113.022,247553606.197
2024,Export,124,710813,1507.069,kg,1507.069,123912704.337
2024,Export,203,710813,444.419,kg,444.419,30550671.777
2024,Export,208,710813,16.004,kg,16.004,1122158.309
2024,Export,251,710813,7072.207,kg,7072.207,448775162.208
2024,Export,268,710813,4.129,kg,4.129,18996.166
2024,Export,276,710813,20860.296,kg,20860.296,1617507003.008
2024,Export,344,710813,388.059,kg,388.059,29998157.649
2024,Export,348,710813,219.127,kg,219.127,16186364.168
2024,Export,376,710813,1.047,kg,1.047,5845.935
2024,Export,380,710813,12369.113,kg,12369.113,690625861.639
2024,Export,392,710813,45.938,kg,45.938,1485237.788
2024,Export,410,710813,3.289,kg,3.289,208397.876
2024,Export,442,710813,15.44,kg,15.44,1054277.541
2024,Export,496,710813,0.51,kg,0.51,38358.057
2024,Export,752,710813,97.188,kg,97.188,7529946.055
2024,Export,842,710813,46238.005,kg,46238.005,3635107333.798
2020,Import,40,710811,2.0,kg,2.0,69851.207
2020,Import,246,710811,49.0,kg,49.0,2526919.885
2020,Import,688,710811,9.0,kg,9.0,497535.112
2020,Import,702,710811,62.0,kg,62.0,419266.107
2020,Import,31,710812,8273.0,kg,8273.0,208795578.765
2020,Import,32,710812,164024.0,kg,164024.0,938645401.406
2020,Import,51,710812,2821.0,kg,2821.0,134693847.336
2020,Import,72,710812,221.0,kg,221.0,10262044.599
2020,Import,76,710812,17303.0,kg,17303.0,851936357.226
2020,Import,112,710812,230.0,kg,230.0,13477797.415
2020,Import,116,710812,1422.0,kg,1422.0,78266703.853
2020,Import,152,710812,176574.0,kg,176574.0,763510896.609
2020,Import,170,710812,2175.0,kg,2175.0,105499498.569
2020,Import,196,710812,436.0,kg,436.0,1939246.617
2020,Import,203,710812,2.0,kg,2.0,112456.252
2020,Import,208,710812,7.0,kg,7.0,360375.631
2020,Import,214,710812,85348.0,kg,85348.0,1185262998.387
2020,Import,218,710812,3414.0,kg,3414.0,143360591.58
2020,Import,231,710812,2005.0,kg,2005.0,120734647.768
2020,Import,233,710812,21.0,kg,21.0,988596.143
2020,Import,246,710812,11353.0,kg,11353.0,617510476.814
2020,Import,268,710812,2395.0,kg,2395.0,87551328.417
2020,Import,288,710812,59518.0,kg,59518.0,2989231449.218
2020,Import,300,710812,31.0,kg,31.0,1449210.223
2020,Import,324,710812,5581.0,kg,5581.0,276805771.696
2020,Import,328,710812,1027.0,kg,1027.0,58518801.843
2020,Import,344,710812,177817.0,kg,177817.0,10403121481.759
2020,Import,360,710812,37783.0,kg,37783.0,2158415741.393
2020,Import,372,710812,45.0,kg,45.0,2739873.678
2020,Import,376,710812,31.0,kg,31.0,1714391.688
2020,Import,384,710812,24205.0,kg,24205.0,846884629.635
2020,Import,398,710812,89.0,kg,89.0,5190939.544
2020,Import,400,710812,5110.0,kg,5110.0,277571157.019
2020,Import,410,710812,2612.0,kg,2612.0,146818641.602
2020,Import,418,710812,5048.0,kg,5048.0,36660863.055
2020,Import,422,710812,17891.0,kg,17891.0,976742588.361
2020,Import,428,710812,18.0,kg,18.0,776661.656
2020,Import,430,710812,1972.0,kg,1972.0,101172670.899
2020,Import,442,710812,703.0,kg,703.0,39748942.541
2020,Import,458,710812,2053.0,kg,2053.0,106034589.114
2020,Import,466,710812,28712.0,kg,28712.0,1498123747.783
2020,Import,478,710812,3029.0,kg,3029.0,140523980.917
2020,Import,484,710812,24806.0,kg,24806.0,364729372.616
2020,Import,490,710812,266.0,kg,266.0,16095550.631
2020,Import,496,710812,17932.0,kg,17932.0,902194687.987
2020,Import,504,710812,394.0,kg,394.0,12032095.052
2020,Import,512,710812,138.0,kg,138.0,903805.075
2020,Import,528,710812,11.0,kg,11.0,656124.529
2020,Import,531,710812,1.0,kg,1.0,81405.822
2020,Import,558,710812,9662.0,kg,9662.0,112702760.182
2020,Import,579,710812,2385.0,kg,2385.0,136111873.851
2020,Import,591,710812,877.0,kg,877.0,23826153.51
2020,Import,604,710812,136728.0,kg,136728.0,1642612463.059
2020,Import,608,710812,12636.0,kg,12636.0,444664794.533
2020,Import,616,710812,2175.0,kg,2175.0,123819516.868
2020,Import,620,710812,127.0,kg,127.0,6998692.568
2020,Import,642,710812,1432.0,kg,1432.0,50418689.035
2020,Import,643,710812,15655.0,kg,15655.0,897914733.437
2020,Import,682,710812,9341.0,kg,9341.0,387118060.306
2020,Import,686,710812,9512.0,kg,9512.0,485160797.291
2020,Import,688,710812,3.0,kg,3.0,147201.132
2020,Import,699,710812,1183.0,kg,1183.0,61227856.461
2020,Import,702,710812,6339.0,kg,6339.0,350069553.067
2020,Import,703,710812,7.0,kg,7.0,372166.948
2020,Import,704,710812,539.0,kg,539.0,30841927.972
2020,Import,710,710812,32953.0,kg,32953.0,1718332074.163
2020,Import,724,710812,3313.0,kg,3313.0,113585401.876
2020,Import,740,710812,20409.0,kg,20409.0,1117564426.091
2020,Import,752,710812,3740.0,kg,3740.0,191564786.359
2020,Import,762,710812,13138.0,kg,13138.0,777607227.936
2020,Import,764,710812,125491.0,kg,125491.0,7169369178.719
2020,Import,792,710812,4633.0,kg,4633.0,265174493.962
2020,Import,804,710812,315.0,kg,315.0,14293308.893
2020,Import,818,710812,462.0,kg,462.0,22336803.339
2020,Import,834,710812,21640.0,kg,21640.0,783959819.499
2020,Import,854,710812,67977.0,kg,67977.0,3235141524.582
2020,Import,858,710812,21.0,kg,21.0,1189987.856
2020,Import,203,710813,21.0,kg,21.0,915566.537
2020,Import,208,710813,5.0,kg,5.0,347743.068
2020,Import,214,710813,3.0,kg,3.0,164710.58
2020,Import,233,710813,16.0,kg,16.0,872031.749
2020,Import,376,710813,1.0,kg,1.0,32139.04
2020,Import,428,710813,1.0,kg,1.0,44949.661
2020,Import,470,710813,1.0,kg,1.0,1993.83
2020,Import,642,710813,3.0,kg,3.0,145452.532
2020,Import,703,710813,1.0,kg,1.0,29462.83
2020,Import,792,710813,37.0,kg,37.0,2057461.519
2020,Export,156,710811,8.0,kg,8.0,442807.296
2020,Export,276,710811,7.0,kg,7.0,183611.372
2020,Export,32,710812,25.0,kg,25.0,1555901.531
2020,Export,36,710812,142.0,kg,142.0,6644576.295
2020,Export,116,710812,7967.0,kg,7967.0,443134299.456
2020,Export,124,710812,1930.0,kg,1930.0,121709294.457
2020,Export,156,710812,30500.0,kg,30500.0,1638956275.892
2020,Export,203,710812,1281.0,kg,1281.0,73684575.769
2020,Export,208,710812,85.011,kg,85.011,4858699.48
2020,Export,233,710812,1595.0,kg,1595.0,90324683.33
2020,Export,246,710812,842.0,kg,842.0,47397958.882
2020,Export,251,710812,53718.0,kg,53718.0,3073947521.631
2020,Export,276,710812,69585.0,kg,69585.0,3905172183.054
2020,Export,300,710812,30.0,kg,30.0,1655124.846
2020,Export,336,710812,200.0,kg,200.0,11211777.239
2020,Export,344,710812,26710.0,kg,26710.0,1342940405.076
2020,Export,376,710812,49.0,kg,49.0,2725930.707
2020,Export,398,710812,12.0,kg,12.0,762814.346
2020,Export,400,710812,612.0,kg,612.0,35673381.268
2020,Export,410,710812,1162.0,kg,1162.0,66469999.775
2020,Export,422,710812,2367.0,kg,2367.0,137537443.482
2020,Export,446,710812,60.0,kg,60.0,3449581.293
2020,Export,458,710812,8646.0,kg,8646.0,495568809.28
2020,Export,490,710812,9860.0,kg,9860.0,569888749.006
2020,Export,616,710812,488.0,kg,488.0,28230965.302
2020,Export,620,710812,1.0,kg,1.0,36991.134
2020,Export,634,710812,2704.0,kg,2704.0,151968562.347
2020,Export,642,710812,8.0,kg,8.0,493889.58
2020,Export,643,710812,415.0,kg,415.0,25165806.526
2020,Export,682,710812,1460.0,kg,1460.0,79592094.737
2020,Export,699,710812,147760.0,kg,147760.0,8513131815.591
2020,Export,702,710812,26189.0,kg,26189.0,1450078289.615
2020,Export,703,710812,35.0,kg,35.0,1987004.58
2020,Export,710,710812,326.0,kg,326.0,20170440.589
2020,Export,752,710812,214.0,kg,214.0,12736602.123
2020,Export,764,710812,21195.0,kg,21195.0,1215408764.326
2020,Export,784,710812,5862.0,kg,5862.0,325542556.688
2020,Export,788,710812,518.0,kg,518.0,29639052.611
2020,Export,792,710812,77312.0,kg,77312.0,4422760786.009
2020,Export,804,710812,243.0,kg,243.0,14304688.693
2020,Export,826,710812,130387.0,kg,130387.0,7748922995.709
2020,Export,842,710812,508179.0,kg,508179.0,28764866255.533
2020,Export,31,710813,8.0,kg,8.0,463552.778
2020,Export,51,710813,23.0,kg,23.0,1366318.105
2020,Export,76,710813,1.0,kg,1.0,6282.278
2020,Export,233,710813,456.0,kg,456.0,24334846.578
2020,Export,251,710813,4520.0,kg,4520.0,215623887.446
2020,Export,376,710813,28.0,kg,28.0,1622663.391
2020,Export,400,710813,9.0,kg,9.0,533805.976
2020,Export,422,710813,89.0,kg,89.0,5171934.932
2020,Export,440,710813,2.0,kg,2.0,1225.966
2020,Export,458,710813,213.0,kg,213.0,12216454.478
2020,Export,490,710813,51.0,kg,51.0,2989898.305
2020,Export,634,710813,387.0,kg,387.0,24572694.698
2020,Export,682,710813,330.0,kg,330.0,18076136.241
2020,Export,702,710813,1831.0,kg,1831.0,101434467.636
2020,Export,784,710813,3244.0,kg,3244.0,185830935.556
2020,Export,804,710813,1041.0,kg,1041.0,58702519.382
2020,Export,842,710813,8416.0,kg,8416.0,481194791.661
2021,Import,203,710811,3.0,kg,3.0,130413.24
2021,Import,246,710811,85.0,kg,85.0,4610028.335
2021,Import,702,710811,52.0,kg,52.0,253404.838
2021,Import,826,710811,73.0,kg,73.0,2212145.161
2021,Import,31,710812,8515.0,kg,8515.0,197446108.616
2021,Import,32,710812,136198.0,kg,136198.0,757868612.716
2021,Import,36,710812,62170.0,kg,62170.0,1354503717.339
2021,Import,56,710812,3289.0,kg,3289.0,181160645.957
2021,Import,76,710812,20802.0,kg,20802.0,1013686132.234
2021,Import,112,710812,38.0,kg,38.0,2146962.065
2021,Import,124,710812,54081.0,kg,54081.0,2396396317.256
2021,Import,152,710812,131554.0,kg,131554.0,839782958.864
2021,Import,170,710812,5393.0,kg,5393.0,196154562.26
2021,Import,203,710812,98.0,kg,98.0,3879273.902
2021,Import,214,710812,60613.0,kg,60613.0,889250759.772
2021,Import,218,710812,6416.0,kg,6416.0,263570573.578
2021,Import,246,710812,15836.0,kg,15836.0,884696520.131
2021,Import,251,710812,21456.0,kg,21456.0,1203011296.303
2021,Import,268,710812,2152.0,kg,2152.0,65501996.705
2021,Import,276,710812,34715.0,kg,34715.0,1392574975.971
2021,Import,288,710812,46092.0,kg,46092.0,2350499923.925
2021,Import,324,710812,4698.0,kg,4698.0,239609110.425
2021,Import,328,710812,127.0,kg,127.0,7099834.621
2021,Import,344,710812,43895.0,kg,43895.0,2522715116.178
2021,Import,360,710812,10392.0,kg,10392.0,604741409.397
2021,Import,372,710812,24.0,kg,24.0,1407378.908
2021,Import,384,710812,24894.0,kg,24894.0,851369055.561
2021,Import,392,710812,13299.0,kg,13299.0,782616493.168
2021,Import,398,710812,24.0,kg,24.0,1408626.243
2021,Import,400,710812,176.0,kg,176.0,8559254.748
2021,Import,404,710812,247.0,kg,247.0,12164278.001
2021,Import,410,710812,534.0,kg,534.0,30734595.597
2021,Import,417,710812,20563.0,kg,20563.0,1203927425.491
2021,Import,418,710812,14658.0,kg,14658.0,117334994.048
2021,Import,422,710812,7279.0,kg,7279.0,408111679.284
2021,Import,428,710812,26.0,kg,26.0,1536191.402
2021,Import,430,710812,6883.0,kg,6883.0,342511663.939
2021,Import,442,710812,968.0,kg,968.0,53200913.419
2021,Import,458,710812,1526.0,kg,1526.0,78443051.419
2021,Import,462,710812,205.0,kg,205.0,3861578.159
2021,Import,466,710812,24953.0,kg,24953.0,1355790647.462
2021,Import,484,710812,45496.0,kg,45496.0,849872016.251
2021,Import,490,710812,286.0,kg,286.0,16686312.329
2021,Import,496,710812,21429.0,kg,21429.0,1104633920.621
2021,Import,504,710812,500.0,kg,500.0,17763539.196
2021,Import,512,710812,1227.0,kg,1227.0,2007600.838
2021,Import,554,710812,13.0,kg,13.0,797417.918
2021,Import,558,710812,18199.0,kg,18199.0,197190323.994
2021,Import,566,710812,101.0,kg,101.0,5538996.319
2021,Import,579,710812,1816.0,kg,1816.0,106287052.333
2021,Import,591,710812,799.0,kg,799.0,32309001.401
2021,Import,604,710812,174676.0,kg,174676.0,2061330063.165
2021,Import,608,710812,12755.0,kg,12755.0,455738281.489
2021,Import,620,710812,31.0,kg,31.0,1771729.808
2021,Import,642,710812,687.0,kg,687.0,23964646.045
2021,Import,643,710812,17508.0,kg,17508.0,1012747054.273
2021,Import,682,710812,10665.0,kg,10665.0,418779479.275
2021,Import,686,710812,13581.0,kg,13581.0,710234464.135
2021,Import,702,710812,7669.0,kg,7669.0,440625170.3
2021,Import,703,710812,1.0,kg,1.0,27104.369
2021,Import,710,710812,63269.0,kg,63269.0,3673183526.211
2021,Import,740,710812,19682.0,kg,19682.0,1091688177.459
2021,Import,752,710812,1129.0,kg,1129.0,60903220.644
2021,Import,762,710812,3231.0,kg,3231.0,183251930.931
2021,Import,764,710812,10837.0,kg,10837.0,643805787.321
2021,Import,784,710812,125522.0,kg,125522.0,7437468244.401
2021,Import,792,710812,5248.0,kg,5248.0,296853763.23
2021,Import,804,710812,628.0,kg,628.0,30016571.64
2021,Import,826,710812,534369.0,kg,534369.0,30841762519.777
2021,Import,834,710812,14129.0,kg,14129.0,556108707.957
2021,Import,854,710812,67857.0,kg,67857.0,3378190149.853
2021,Import,858,710812,93.0,kg,93.0,5352749.524
2021,Import,860,710812,40000.0,kg,40000.0,2355454618.247
2021,Import,233,710813,4.0,kg,4.0,263428.377
2021,Import,384,710813,2.0,kg,2.0,115870.847
2021,Import,422,710813,9.0,kg,9.0,509742.007
2021,Import,579,710813,1.0,kg,1.0,47217.097
2021,Import,604,710813,14.0,kg,14.0,118878.675
2021,Import,620,710813,13.0,kg,13.0,735524.942
2021,Import,643,710813,40.0,kg,40.0,3558169.415
2021,Import,748,710813,1.0,kg,1.0,73596.041
2021,Export,40,710811,10.0,kg,10.0,487700.286
2021,Export,156,710811,13.0,kg,13.0,708943.579
2021,Export,842,710811,12.0,kg,12.0,655272.071
2021,Export,20,710812,5.0,kg,5.0,313013.222
2021,Export,31,710812,72.0,kg,72.0,4196180.122
2021,Export,40,710812,18999.0,kg,18999.0,1094809822.331
2021,Export,116,710812,2000.0,kg,2000.0,114911746.209
2021,Export,124,710812,653.0,kg,653.0,37819520.189
2021,Export,144,710812,3.0,kg,3.0,173528.356
2021,Export,152,710812,2.0,kg,2.0,117819.534
2021,Export,156,710812,274809.0,kg,274809.0,15935169099.057
2021,Export,203,710812,960.0,kg,960.0,56536906.23
2021,Export,208,710812,135.0,kg,135.0,7726070.048
2021,Export,233,710812,355.0,kg,355.0,20526512.919
2021,Export,246,710812,878.0,kg,878.0,50922452.714
2021,Export,251,710812,31282.0,kg,31282.0,1816553913.876
2021,Export,300,710812,135.0,kg,135.0,7864994.708
2021,Export,332,710812,300.0,kg,300.0,17098363.942
2021,Export,344,710812,79065.0,kg,79065.0,4589096039.903
2021,Export,372,710812,28.0,kg,28.0,1640187.402
2021,Export,376,710812,39.0,kg,39.0,2257980.341
2021,Export,400,710812,8255.0,kg,8255.0,485187543.333
2021,Export,410,710812,2098.0,kg,2098.0,121538267.566
2021,Export,422,710812,1301.0,kg,1301.0,74018898.962
2021,Export,440,710812,5.0,kg,5.0,302455.736
2021,Export,446,710812,130.0,kg,130.0,7486160.498
2021,Export,458,710812,10928.0,kg,10928.0,633678743.116
2021,Export,490,710812,5052.0,kg,5052.0,294108748.941
2021,Export,554,710812,535.0,kg,535.0,31208358.557
2021,Export,591,710812,11.0,kg,11.0,665586.655
2021,Export,634,710812,3230.0,kg,3230.0,187083849.873
2021,Export,642,710812,31.0,kg,31.0,1965381.834
2021,Export,643,710812,1000.0,kg,1000.0,58454913.409
2021,Export,682,710812,7100.0,kg,7100.0,414742787.333
2021,Export,686,710812,1.0,kg,1.0,69187.697
2021,Export,699,710812,507224.0,kg,507224.0,29221123622.965
2021,Export,702,710812,33409.0,kg,33409.0,1953189893.515
2021,Export,703,710812,180.0,kg,180.0,10326449.29
2021,Export,764,710812,56416.0,kg,56416.0,3275535573.082
2021,Export,784,710812,16840.0,kg,16840.0,973947422.086
2021,Export,788,710812,302.0,kg,302.0,17736198.49
2021,Export,792,710812,11395.0,kg,11395.0,654474026.068
2021,Export,804,710812,258.0,kg,258.0,14883640.956
2021,Export,858,710812,21.0,kg,21.0,1254654.785
2021,Export,20,710813,4.0,kg,4.0,230313.824
2021,Export,31,710813,54.0,kg,54.0,3194311.978
2021,Export,32,710813,30.0,kg,30.0,1824866.275
2021,Export,51,710813,4.0,kg,4.0,198426.911
2021,Export,100,710813,1.0,kg,1.0,46397.576
2021,Export,156,710813,1.0,kg,1.0,88666.911
2021,Export,203,710813,3488.0,kg,3488.0,203458131.529
2021,Export,233,710813,2844.0,kg,2844.0,164701662.601
2021,Export,344,710813,278.0,kg,278.0,15694216.07
2021,Export,400,710813,94.0,kg,94.0,5602795.311
2021,Export,422,710813,1511.0,kg,1511.0,87609346.861
2021,Export,458,710813,495.0,kg,495.0,29091438.663
2021,Export,490,710813,74.0,kg,74.0,4378827.152
2021,Export,554,710813,35.0,kg,35.0,2032660.234
2021,Export,634,710813,276.0,kg,276.0,16263837.811
2021,Export,699,710813,5108.0,kg,5108.0,266515885.779
2021,Export,702,710813,888.0,kg,888.0,51906890.994
2021,Export,705,710813,12.0,kg,12.0,545327.159
2021,Export,792,710813,2.0,kg,2.0,127861.675
2021,Export,804,710813,1518.0,kg,1518.0,88223600.214
2021,Export,842,710813,37270.0,kg,37270.0,2190043491.25
2022,Import,203,710811,14.0,kg,14.0,577753.515
2022,Import,246,710811,45.0,kg,45.0,2442462.096
2022,Import,702,710811,45.0,kg,45.0,333497.357
2022,Import,710,710811,134.0,kg,134.0,7387132.442
2022,Import,31,710812,9247.0,kg,9247.0,189113152.573
2022,Import,32,710812,149093.0,kg,149093.0,926659447.186
2022,Import,36,710812,127658.0,kg,127658.0,3021605156.456
2022,Import,56,710812,6078.0,kg,6078.0,344381356.159
2022,Import,76,710812,24187.0,kg,24187.0,1208410582.933
2022,Import,116,710812,180.0,kg,180.0,10292979.623
2022,Import,124,710812,134614.0,kg,134614.0,6942133577.509
2022,Import,152,710812,126493.0,kg,126493.0,761810969.411
2022,Import,156,710812,2850.0,kg,2850.0,172552684.555
2022,Import,170,710812,2450.0,kg,2450.0,123539042.803
2022,Import,208,710812,140.0,kg,140.0,6229465.067
2022,Import,214,710812,68285.0,kg,68285.0,1025524063.836
2022,Import,218,710812,9597.0,kg,9597.0,436982908.776
2022,Import,233,710812,90.0,kg,90.0,4892307.9
2022,Import,246,710812,16541.0,kg,16541.0,911139909.378
2022,Import,251,710812,15901.0,kg,15901.0,815989551.87
2022,Import,268,710812,2565.0,kg,2565.0,77261227.097
2022,Import,288,710812,65055.0,kg,65055.0,3272969034.434
2022,Import,300,710812,4.0,kg,4.0,246483.523
2022,Import,324,710812,6822.0,kg,6822.0,344578117.191
2022,Import,344,710812,41726.0,kg,41726.0,2402052818.629
2022,Import,360,710812,1244.0,kg,1244.0,74177468.234
2022,Import,372,710812,55.0,kg,55.0,3378006.638
2022,Import,380,710812,23089.0,kg,23089.0,1247069612.923
2022,Import,384,710812,34669.0,kg,34669.0,1332256665.936
2022,Import,392,710812,22501.0,kg,22501.0,1302511523.834
2022,Import,398,710812,48570.0,kg,48570.0,2748742814.877
2022,Import,400,710812,66.0,kg,66.0,3576938.487
2022,Import,404,710812,80.0,kg,80.0,3694458.947
2022,Import,410,710812,2053.0,kg,2053.0,123450895.913
2022,Import,417,710812,1674.0,kg,1674.0,94015062.217
2022,Import,418,710812,8603.0,kg,8603.0,75343340.312
2022,Import,422,710812,2541.0,kg,2541.0,147415712.113
2022,Import,428,710812,11.0,kg,11.0,618512.092
2022,Import,430,710812,10502.0,kg,10502.0,543537443.352
2022,Import,442,710812,291.0,kg,291.0,15277972.918
2022,Import,458,710812,1534.0,kg,1534.0,82848576.497
2022,Import,466,710812,23970.0,kg,23970.0,1260985445.955
2022,Import,478,710812,5354.0,kg,5354.0,293625003.007
2022,Import,484,710812,52745.0,kg,52745.0,1396129578.952
2022,Import,490,710812,553.0,kg,553.0,32306892.307
2022,Import,496,710812,18991.0,kg,18991.0,949866046.196
2022,Import,504,710812,436.0,kg,436.0,15282154.332
2022,Import,512,710812,393.0,kg,393.0,633474.287
2022,Import,528,710812,103.0,kg,103.0,5908612.482
2022,Import,558,710812,21835.0,kg,21835.0,213843974.933
2022,Import,566,710812,3116.0,kg,3116.0,170917211.295
2022,Import,579,710812,1918.0,kg,1918.0,111145873.861
2022,Import,591,710812,924.0,kg,924.0,37713700.541
2022,Import,604,710812,201258.0,kg,201258.0,2290556884.068
2022,Import,608,710812,70687.0,kg,70687.0,3486748361.332
2022,Import,616,710812,691.0,kg,691.0,39016561.316
2022,Import,642,710812,883.0,kg,883.0,34310473.473
2022,Import,643,710812,63802.0,kg,63802.0,3712748538.512
2022,Import,682,710812,11258.0,kg,11258.0,441205225.962
2022,Import,686,710812,12081.0,kg,12081.0,631954371.199
2022,Import,702,710812,7290.0,kg,7290.0,421529811.785
2022,Import,703,710812,20.0,kg,20.0,1079914.854
2022,Import,710,710812,97262.0,kg,97262.0,5624807145.402
2022,Import,716,710812,138.0,kg,138.0,8242468.813
2022,Import,724,710812,2973.0,kg,2973.0,121895041.259
2022,Import,740,710812,22185.0,kg,22185.0,1223251494.93
